Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.067837,0.000011,0.025438,0.000015,0.000002,0.000003,0.000001,0.093308
0.059962,0.000010,0.025588,0.000014,0.000001,0.000002,0.000001,0.085578
0.061171,0.000010,0.132179,0.000014,0.000001,0.000002,0.000001,0.193378
0.064037,0.000015,0.038195,0.000017,0.000002,0.000003,0.000002,0.102270
0.079273,0.000012,0.025378,0.000015,0.000002,0.000003,0.000002,0.104684
0.062661,0.000009,0.025729,0.000014,0.000001,0.000002,0.000001,0.088417
0.063164,0.000009,0.026064,0.000014,0.000002,0.000003,0.000001,0.089257
0.064024,0.000009,0.025912,0.000013,0.000001,0.000002,0.000001,0.089963
0.060996,0.000009,0.130276,0.000014,0.000001,0.000002,0.000001,0.191300
0.063991,0.000010,0.025993,0.000014,0.000001,0.000002,0.000001,0.090013
0.064690,0.000009,0.025747,0.000013,0.000001,0.000002,0.000001,0.090463
0.063631,0.000011,0.025936,0.000015,0.000001,0.000002,0.000001,0.089597
0.064512,0.000010,0.026385,0.000013,0.000002,0.000002,0.000001,0.090924
0.064201,0.000010,0.026782,0.000014,0.000001,0.000002,0.000001,0.091012
0.064661,0.000010,0.027494,0.000016,0.000002,0.000002,0.000001,0.092186
0.065036,0.000010,0.026706,0.000014,0.000001,0.000002,0.000001,0.091771
0.063086,0.000010,0.026459,0.000014,0.000001,0.000002,0.000001,0.089574
0.062836,0.000010,0.026308,0.000015,0.000001,0.000002,0.000001,0.089173
0.064829,0.000010,0.025980,0.000015,0.000001,0.000002,0.000001,0.090839
0.064223,0.000009,0.026100,0.000013,0.000001,0.000002,0.000001,0.090351
0.064421,0.000010,0.026191,0.000015,0.000001,0.000002,0.000001,0.090641
0.064514,0.000010,0.026410,0.000014,0.000001,0.000002,0.000001,0.090952
0.063132,0.000010,0.027285,0.000014,0.000001,0.000002,0.000001,0.090445
0.066443,0.000009,0.026115,0.000013,0.000001,0.000002,0.000001,0.092585
0.065663,0.000010,0.026661,0.000014,0.000001,0.000002,0.000001,0.092354
0.065732,0.000010,0.026952,0.000015,0.000001,0.000002,0.000001,0.092713
0.065375,0.000009,0.026785,0.000014,0.000001,0.000002,0.000001,0.092188
0.064628,0.000009,0.027121,0.000014,0.000001,0.000002,0.000001,0.091777
0.067183,0.000010,0.027289,0.000015,0.000001,0.000002,0.000001,0.094502
0.066417,0.000010,0.029078,0.000020,0.000002,0.000003,0.000002,0.095531
0.064626,0.000009,0.028739,0.000014,0.000001,0.000002,0.000001,0.093392
0.065586,0.000011,0.028584,0.000019,0.000002,0.000003,0.000002,0.094207
0.063864,0.000009,0.027365,0.000015,0.000001,0.000002,0.000001,0.091257
0.066064,0.000016,0.039643,0.000019,0.000002,0.000004,0.000001,0.105749
0.082468,0.000012,0.026973,0.000016,0.000002,0.000003,0.000001,0.109475
0.064322,0.000009,0.027703,0.000015,0.000001,0.000002,0.000001,0.092053
0.065430,0.000016,0.040247,0.000019,0.000002,0.000003,0.000002,0.105719
0.063246,0.000009,0.141285,0.000013,0.000001,0.000002,0.000001,0.204558
0.082827,0.000013,0.027184,0.000015,0.000001,0.000002,0.000001,0.110044
0.065779,0.000010,0.027675,0.000014,0.000001,0.000003,0.000001,0.093483
0.065219,0.000009,0.027516,0.000014,0.000001,0.000002,0.000001,0.092763
0.066740,0.000010,0.028560,0.000019,0.000002,0.000003,0.000002,0.095335
0.063222,0.000010,0.147410,0.000013,0.000001,0.000002,0.000001,0.210659
0.065570,0.000011,0.028211,0.000014,0.000001,0.000002,0.000001,0.093810
0.066278,0.000010,0.027725,0.000016,0.000001,0.000003,0.000001,0.094033
0.065532,0.000009,0.027946,0.000014,0.000001,0.000002,0.000001,0.093505
0.067576,0.000016,0.040440,0.000019,0.000002,0.000003,0.000002,0.108057
0.083108,0.000023,0.028341,0.000017,0.000002,0.000003,0.000001,0.111495
0.065655,0.000009,0.027773,0.000014,0.000001,0.000002,0.000001,0.093455
0.067646,0.000016,0.040399,0.000019,0.000002,0.000013,0.000001,0.108096
0.083108,0.000012,0.030425,0.000019,0.000002,0.000010,0.000002,0.113578
0.063526,0.000009,0.158846,0.000013,0.000001,0.000002,0.000001,0.222398
0.078838,0.000015,0.039937,0.000019,0.000002,0.000003,0.000002,0.118815
0.085321,0.000012,0.027633,0.000016,0.000002,0.000004,0.000002,0.112988
0.060853,0.000012,0.151577,0.000014,0.000001,0.000002,0.000001,0.212460
0.064385,0.000008,0.027310,0.000014,0.000001,0.000002,0.000001,0.091722
0.066485,0.000011,0.027718,0.000015,0.000001,0.000003,0.000001,0.094234
0.066537,0.000010,0.027696,0.000015,0.000001,0.000002,0.000001,0.094263
0.063416,0.000009,0.149082,0.000013,0.000001,0.000002,0.000001,0.212523
0.064885,0.000009,0.028046,0.000014,0.000001,0.000002,0.000001,0.092957
0.065770,0.000010,0.028606,0.000015,0.000001,0.000002,0.000001,0.094405
0.064161,0.000009,0.028803,0.000010,0.000001,0.000002,0.000001,0.092987
0.065521,0.000011,0.029011,0.000014,0.000001,0.000003,0.000001,0.094563
0.067344,0.000010,0.029545,0.000014,0.000001,0.000002,0.000001,0.096917
0.066291,0.000009,0.031678,0.000015,0.000001,0.000002,0.000001,0.097997
0.065766,0.000010,0.031884,0.000015,0.000001,0.000002,0.000001,0.097679
0.064781,0.000009,0.032025,0.000015,0.000001,0.000002,0.000001,0.096834
0.066712,0.000010,0.032462,0.000016,0.000001,0.000002,0.000001,0.099203
0.066125,0.000009,0.032222,0.000014,0.000001,0.000002,0.000001,0.098375
0.066800,0.000004,0.033062,0.000015,0.000001,0.000002,0.000001,0.099885
0.064987,0.000009,0.032410,0.000015,0.000001,0.000002,0.000001,0.097426
0.065783,0.000010,0.045555,0.000016,0.000001,0.000003,0.000001,0.111369
0.066158,0.000009,0.032200,0.000015,0.000001,0.000002,0.000001,0.098386
0.067578,0.000011,0.055077,0.000016,0.000167,0.000010,0.000001,0.122860
0.066825,0.000004,0.062651,0.000021,0.000158,0.000011,0.000001,0.129672
0.065774,0.000010,0.057292,0.000016,0.000144,0.000014,0.000002,0.123251
0.064708,0.000009,0.062061,0.000015,0.000136,0.000010,0.000001,0.126940
0.067805,0.000011,0.069229,0.000020,0.000133,0.000010,0.000001,0.137209
0.066930,0.000011,0.059037,0.000016,0.000145,0.000015,0.000002,0.126155
0.082449,0.000012,0.055285,0.000018,0.000162,0.000010,0.000001,0.137937
0.065603,0.000009,0.055691,0.000013,0.000160,0.000017,0.000002,0.121495
0.067814,0.000010,0.064470,0.000016,0.000159,0.000011,0.000002,0.132482
0.062759,0.000010,0.223514,0.000016,0.000199,0.000012,0.000001,0.286511
0.088202,0.000019,0.096535,0.000021,0.000331,0.000015,0.000002,0.185125
0.068470,0.000010,0.097159,0.000015,0.000182,0.000016,0.000002,0.165853
0.064169,0.000011,0.084788,0.000024,0.000188,0.000012,0.000002,0.149194
0.088380,0.000018,0.076598,0.000018,0.000169,0.000010,0.000001,0.165194
0.067169,0.000011,0.402104,0.000006,0.009215,0.000005,0.000002,0.478511
0.093158,0.000015,0.097886,0.000021,0.000145,0.000015,0.000002,0.191242
0.065635,0.000010,0.301813,0.000016,0.000145,0.000011,0.000001,0.367630
0.089826,0.000014,0.131881,0.000020,0.000256,0.000014,0.000002,0.222013
0.062955,0.000010,0.330782,0.000018,0.000813,0.000071,0.000002,0.394650
0.069577,0.000017,0.127030,0.000019,0.000330,0.000012,0.000002,0.196987
0.090528,0.000019,0.092147,0.000025,0.000159,0.000010,0.000001,0.182890
0.091499,0.000014,0.091644,0.000020,0.000272,0.000014,0.000002,0.183464
0.062653,0.000010,0.319571,0.000018,0.000141,0.000012,0.000002,0.382408
0.091481,0.000018,0.091239,0.000021,0.000282,0.000011,0.000002,0.183053
0.089827,0.000016,0.184314,0.000021,0.000150,0.000012,0.000002,0.274342
0.064986,0.000017,0.087369,0.000019,0.000348,0.000009,0.000002,0.152750
0.062959,0.000010,0.320139,0.000020,0.000153,0.000012,0.000001,0.383294
0.065536,0.000011,0.292307,0.000020,0.000602,0.000014,0.000002,0.358492
0.090318,0.000015,0.070534,0.000016,0.000001,0.000002,0.000001,0.160888
0.107717,0.000018,0.124206,0.000019,0.000002,0.000003,0.000002,0.231966
0.084924,0.000010,0.043536,0.000019,0.000002,0.000003,0.000002,0.128497
