Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.066453,0.000010,0.054090,0.000016,0.000135,0.000013,0.000002,0.120719
0.065427,0.000010,0.056229,0.000015,0.000165,0.000011,0.000001,0.121858
0.068051,0.000010,0.064370,0.000016,0.000183,0.000010,0.000002,0.132641
0.090485,0.000017,0.096027,0.000020,0.000249,0.000044,0.000001,0.186843
0.064471,0.000011,0.064446,0.000021,0.000232,0.000013,0.000002,0.129196
0.065943,0.000010,0.065410,0.000015,0.000142,0.000015,0.000002,0.131536
0.093187,0.000026,0.153650,0.000018,0.000188,0.000012,0.000001,0.247082
0.067163,0.000011,0.398084,0.000014,0.000187,0.000013,0.000002,0.465473
0.090636,0.000013,0.093330,0.000017,0.000135,0.000014,0.000002,0.184147
0.060645,0.000010,0.242052,0.000016,0.000237,0.000021,0.000002,0.302984
0.068766,0.000015,0.341023,0.000018,0.000149,0.000014,0.000002,0.409987
0.086216,0.000012,0.072420,0.000015,0.000190,0.000012,0.000001,0.158867
0.091579,0.000015,0.211582,0.000016,0.000208,0.000013,0.000002,0.303415
0.087930,0.000020,0.098209,0.000020,0.000156,0.000015,0.000002,0.186351
0.088997,0.000014,0.091537,0.000020,0.000160,0.000013,0.000002,0.180743
0.064067,0.000011,0.389863,0.000019,0.000191,0.000014,0.000002,0.454168
0.091120,0.000015,0.084530,0.000015,0.000197,0.000014,0.000002,0.175893
0.072720,0.000017,0.184013,0.000019,0.000183,0.000015,0.000002,0.256969
0.090469,0.000014,0.063946,0.000014,0.000166,0.000016,0.000002,0.154627
0.062179,0.000011,0.266456,0.000021,0.000157,0.000012,0.000002,0.328838
0.090477,0.000012,0.108590,0.000017,0.000002,0.000004,0.000002,0.199103
0.088620,0.000014,0.080577,0.000020,0.000214,0.000015,0.000002,0.169462
