Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.090736,2.436452,0.150562,0.009757,0.000055,0.006699,0.000002,2.694263
0.065767,2.437260,0.071983,0.013860,0.000042,0.007040,0.000002,2.595954
0.061761,2.450169,0.074161,0.009004,0.000033,0.012849,0.000002,2.607980
0.078726,2.392281,0.218888,0.008694,0.000030,0.009718,0.000002,2.708340
0.077414,2.441561,0.073925,0.009282,0.000033,0.007359,0.000002,2.609575
0.061815,2.417694,0.168599,0.009023,0.000043,0.006880,0.000002,2.664056
0.060986,2.466368,0.074714,0.009000,0.000031,0.007705,0.000003,2.618807
0.058790,2.475120,0.241395,0.008945,0.000031,0.007558,0.000002,2.791841
0.056012,2.430948,0.193801,0.009046,0.000033,0.007122,0.000002,2.696965
0.080017,2.451409,0.075400,0.008718,0.000031,0.006864,0.000002,2.622441
0.083803,2.432358,0.181700,0.008809,0.000030,0.007287,0.000002,2.713990
0.062700,2.447883,0.069738,0.008088,0.000032,0.009262,0.000003,2.597707
0.098052,2.415495,0.069458,0.008256,0.000041,0.007267,0.000002,2.598571
0.073600,2.435801,0.207808,0.011471,0.000030,0.007365,0.000002,2.736078
0.064844,2.451109,0.221481,0.007992,0.000059,0.006057,0.000001,2.751544
0.077908,2.468085,0.069831,0.008263,0.000047,0.005841,0.000002,2.629978
0.091098,2.438949,0.175393,0.008934,0.000061,0.005844,0.000001,2.720281
0.066052,2.454473,0.073328,0.008419,0.000031,0.005895,0.000001,2.608199
0.074160,2.452640,0.075757,0.008542,0.000035,0.006748,0.000002,2.617885
0.059010,2.455975,0.223080,0.008172,0.000032,0.005983,0.000003,2.752254
0.069163,2.431996,0.172903,0.008435,0.000036,0.006686,0.000002,2.689222
0.065202,2.476317,0.223660,0.008633,0.000037,0.006383,0.000002,2.780234
0.068508,2.501873,0.077502,0.008544,0.000037,0.006502,0.000002,2.662967
0.061532,2.452679,0.083620,0.008629,0.000030,0.006862,0.000002,2.613355
0.062526,2.484342,0.178434,0.008546,0.000033,0.006734,0.000002,2.740616
0.060765,2.504162,0.083100,0.009313,0.000038,0.006970,0.000002,2.664350
0.058659,2.482182,0.254307,0.012080,0.000031,0.006536,0.000002,2.813797
0.062165,2.469546,0.266638,0.008907,0.000037,0.009407,0.000003,2.816703
0.094508,2.487980,0.084820,0.016506,0.000061,0.007281,0.000002,2.691157
0.078385,2.512641,0.086316,0.008972,0.000040,0.007637,0.000002,2.693993
0.061751,2.530008,0.202894,0.008494,0.000033,0.007425,0.000002,2.810607
0.084838,2.534058,0.086707,0.008921,0.000038,0.007691,0.000002,2.722256
0.105057,2.459213,0.260983,0.008864,0.000031,0.007062,0.000002,2.841212
0.061271,2.501127,0.298888,0.010695,0.000029,0.007805,0.000002,2.879818
0.077688,2.556029,0.122722,0.009776,0.015334,0.008124,0.000002,2.789674
0.084345,2.508162,0.237631,0.010603,0.014685,0.007636,0.000002,2.863064
0.058128,2.633817,0.125414,0.010413,0.014580,0.007764,0.000002,2.850118
0.066009,2.554748,0.307988,0.010966,0.014218,0.007781,0.000002,2.961711
0.079142,2.641097,0.116159,0.014263,0.014235,0.009103,0.000002,2.874001
0.063081,2.604076,0.278690,0.010078,0.014176,0.007978,0.000002,2.978080
0.062845,2.602617,0.246072,0.016684,0.018930,0.010067,0.000002,2.957216
0.068671,2.695267,0.117642,0.011127,0.014134,0.008513,0.000003,2.915358
