Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.085651,0.002423,0.000001,0.001723,0.273334,0.001813,0.000001,0.001528,0.000012,0.001688,0.000001,0.368174
0.062952,0.004005,0.000000,0.002646,0.292616,0.002851,0.000001,0.002770,0.000005,0.001620,0.000001,0.369469
0.059790,0.002886,0.000000,0.001970,0.201886,0.002818,0.000000,0.001882,0.000008,0.003410,0.000001,0.274650
0.065079,0.002227,0.000001,0.002184,0.253634,0.001856,0.000001,0.001272,0.000009,0.001618,0.000001,0.327881
0.061095,0.002529,0.000001,0.001851,0.186955,0.001807,0.000001,0.001307,0.000013,0.001255,0.000001,0.256814
0.074394,0.003126,0.000001,0.002134,0.246497,0.001979,0.000001,0.001306,0.000012,0.001675,0.000001,0.331126
0.062766,0.002157,0.000001,0.001705,0.201302,0.001483,0.000001,0.001530,0.000009,0.001113,0.000001,0.272067
0.081249,0.002298,0.000001,0.001914,0.183178,0.001342,0.000001,0.001214,0.000011,0.001119,0.000001,0.272327
0.067764,0.002772,0.000001,0.001930,0.191284,0.001425,0.000001,0.001253,0.000010,0.001550,0.000001,0.267988
0.076328,0.002107,0.000001,0.001660,0.219607,0.001726,0.000001,0.001973,0.000023,0.001425,0.000000,0.304851
0.060925,0.002729,0.000002,0.001768,0.170099,0.001941,0.000001,0.001129,0.000009,0.001097,0.000001,0.239699
0.058051,0.002104,0.000001,0.002263,0.237440,0.001607,0.000001,0.001171,0.000008,0.001181,0.000001,0.303829
0.090393,0.002416,0.000001,0.002132,0.194991,0.001715,0.000001,0.001313,0.000006,0.001395,0.000001,0.294365
0.075138,0.002278,0.000001,0.001713,0.185343,0.002694,0.000001,0.001829,0.000012,0.001424,0.000001,0.270433
0.062729,0.002374,0.000001,0.001821,0.295744,0.001603,0.000000,0.002279,0.000015,0.001936,0.000001,0.368504
0.062238,0.002373,0.000001,0.002019,0.197502,0.002050,0.000001,0.001213,0.000013,0.001194,0.000001,0.268605
0.058856,0.002314,0.000001,0.002140,0.253465,0.001711,0.000001,0.001278,0.000013,0.001330,0.000001,0.321108
0.063051,0.002511,0.000001,0.002206,0.233880,0.002099,0.000001,0.001229,0.000008,0.001180,0.000001,0.306166
0.076431,0.002914,0.000001,0.001824,0.221567,0.001856,0.000001,0.001236,0.000009,0.001802,0.000001,0.307643
0.060409,0.002347,0.000001,0.002163,0.200767,0.001852,0.000001,0.001307,0.000007,0.001356,0.000001,0.270210
0.081062,0.002533,0.000001,0.001705,0.188290,0.001701,0.000001,0.001522,0.000008,0.001274,0.000001,0.278099
0.077605,0.002330,0.000001,0.002210,0.265956,0.001745,0.000001,0.001331,0.000007,0.001370,0.000001,0.352556
0.081843,0.002458,0.000001,0.002152,0.201711,0.001969,0.000001,0.001299,0.000006,0.001195,0.000001,0.292637
0.081893,0.002444,0.000001,0.002007,0.258360,0.001667,0.000001,0.001307,0.000009,0.001417,0.000001,0.349107
0.077381,0.002312,0.000001,0.002026,0.190648,0.001588,0.000001,0.001078,0.000008,0.001090,0.000001,0.276134
0.068374,0.002154,0.000001,0.001795,0.252938,0.002050,0.000001,0.001491,0.014095,0.001453,0.000000,0.344350
0.065367,0.002469,0.000001,0.001978,0.280596,0.001735,0.000001,0.001234,0.013978,0.001720,0.000001,0.369078
0.072393,0.002306,0.000001,0.001975,0.248263,0.002112,0.000001,0.001242,0.000010,0.001193,0.000001,0.329497
0.073484,0.002191,0.000001,0.001751,0.215703,0.001664,0.000001,0.001095,0.000010,0.001096,0.000001,0.296995
0.061700,0.002424,0.000001,0.002084,0.213229,0.001774,0.000001,0.001570,0.000013,0.001333,0.000001,0.284128
0.068521,0.002413,0.000001,0.002195,0.250524,0.001797,0.000001,0.001335,0.013735,0.001436,0.000001,0.341959
0.062608,0.002297,0.000001,0.002781,0.256664,0.001979,0.000001,0.001381,0.000009,0.001228,0.000001,0.328949
0.069363,0.002568,0.000001,0.001842,0.222807,0.001581,0.000001,0.001346,0.013778,0.001476,0.000001,0.314762
0.068911,0.002378,0.000001,0.002296,0.251929,0.001978,0.000001,0.001292,0.000010,0.001272,0.000001,0.330067
0.064222,0.002415,0.000001,0.002069,0.260438,0.002249,0.000001,0.002772,0.000012,0.001745,0.000001,0.335924
0.089182,0.002376,0.000001,0.001649,0.224651,0.001817,0.000001,0.001480,0.000011,0.001393,0.000001,0.322561
0.083394,0.002393,0.000001,0.001720,0.209626,0.001957,0.000001,0.001385,0.000008,0.002082,0.000001,0.302567
0.086172,0.002597,0.000001,0.002174,0.289119,0.001914,0.000001,0.001263,0.000009,0.001486,0.000001,0.384737
0.073795,0.002421,0.000001,0.002394,0.264622,0.001715,0.000001,0.001237,0.000009,0.001195,0.000001,0.347391
0.069805,0.003003,0.000001,0.002102,0.224178,0.001698,0.000001,0.001708,0.013853,0.002913,0.000001,0.319264
0.060990,0.005444,0.000002,0.002965,0.172203,0.001219,0.000000,0.001046,0.000008,0.000982,0.000001,0.244859
0.062421,0.002135,0.000001,0.002148,0.213513,0.001682,0.000001,0.001347,0.000013,0.001666,0.000001,0.284926
0.061819,0.002431,0.000001,0.001734,0.262181,0.001831,0.000001,0.001362,0.013797,0.001556,0.000001,0.346713
0.070233,0.002156,0.000001,0.001841,0.179820,0.001651,0.000001,0.001239,0.000011,0.001237,0.000001,0.258190
0.072960,0.002094,0.000001,0.001641,0.224889,0.001725,0.000001,0.001330,0.000010,0.001953,0.000001,0.306604
0.077177,0.007699,0.000000,0.001860,0.299267,0.001801,0.000001,0.001276,0.013953,0.001450,0.000001,0.404484
0.091893,0.002450,0.000001,0.001398,0.178262,0.001883,0.000001,0.001186,0.000010,0.001410,0.000001,0.278494
0.062468,0.007489,0.000001,0.003119,0.235719,0.001438,0.000000,0.001123,0.000011,0.001312,0.000000,0.312680
0.098715,0.002412,0.000001,0.001848,0.221631,0.001879,0.000001,0.001412,0.000011,0.002065,0.000001,0.329975
0.075307,0.002502,0.000001,0.001740,0.252939,0.001591,0.000001,0.001660,0.000013,0.001447,0.000001,0.337202
0.065474,0.002458,0.000001,0.001993,0.218664,0.003273,0.000002,0.005281,0.000018,0.003962,0.000001,0.301128
