Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Dispatcher-lookup,Dispatcher-lookup,Dispatcher-lookup<->Lookup,Lookup,Lookup<->Collect-lookup,Collect-lookup,Collect-lookup<->Stat,Stat,Total
0.104899,0.004501,0.000001,0.002030,0.074701,0.003301,0.000001,0.005403,0.000001,0.008790,0.000048,0.006808,0.000001,0.004670,0.000002,0.215155
0.092897,0.005171,0.000001,0.001856,0.071713,0.002684,0.000001,0.005243,0.000001,0.002623,0.000024,0.002326,0.000001,0.003438,0.000002,0.187980
0.062634,0.004404,0.000001,0.002338,0.183226,0.002924,0.000001,0.005685,0.000001,0.002263,0.000011,0.002742,0.000001,0.003883,0.000002,0.270114
0.066780,0.004959,0.000001,0.002030,0.073247,0.003308,0.000001,0.005202,0.000001,0.002857,0.000021,0.002683,0.000001,0.003653,0.000002,0.164745
0.060063,0.005593,0.000001,0.001866,0.072518,0.002944,0.000001,0.006476,0.000001,0.004027,0.000025,0.002964,0.000001,0.004016,0.000002,0.160498
0.066160,0.004366,0.000001,0.001928,0.207536,0.004258,0.000001,0.005674,0.000001,0.003546,0.000024,0.002605,0.000001,0.003890,0.000003,0.299992
0.063355,0.004517,0.000001,0.001975,0.158724,0.004064,0.000001,0.005718,0.000001,0.003643,0.000025,0.003351,0.000001,0.004184,0.000003,0.249564
0.069152,0.005646,0.000001,0.002481,0.249818,0.003088,0.000001,0.005682,0.000001,0.003803,0.000031,0.003973,0.000001,0.003637,0.000002,0.347315
0.086533,0.006214,0.000001,0.001667,0.077624,0.002868,0.000001,0.005539,0.000001,0.003444,0.000024,0.002256,0.000001,0.003832,0.000002,0.190004
0.086014,0.005128,0.000001,0.002822,0.216615,0.003660,0.000001,0.005630,0.000001,0.002594,0.000016,0.002774,0.000001,0.003544,0.000001,0.328802
0.067426,0.004205,0.000001,0.001925,0.107264,0.004300,0.000002,0.006077,0.000001,0.002358,0.014143,0.003045,0.000001,0.004521,0.000002,0.215269
0.061008,0.004813,0.000001,0.002199,0.078802,0.003244,0.000001,0.004502,0.000001,0.001945,0.000012,0.002362,0.000001,0.003724,0.000002,0.162617
0.081559,0.006722,0.000001,0.001993,0.189202,0.004339,0.000001,0.005526,0.000001,0.002314,0.000008,0.003413,0.000001,0.005025,0.000002,0.300107
0.073424,0.005466,0.000001,0.002008,0.172643,0.002846,0.000001,0.005075,0.000001,0.001627,0.000009,0.002129,0.000001,0.003637,0.000002,0.268869
0.073548,0.005322,0.000001,0.002287,0.071895,0.002892,0.000001,0.004555,0.000001,0.001522,0.000009,0.002096,0.000001,0.003358,0.000002,0.167489
0.064277,0.004580,0.000001,0.001860,0.177817,0.009561,0.000001,0.004606,0.000001,0.001634,0.014109,0.002563,0.000001,0.004012,0.000002,0.285024
0.085209,0.005412,0.000001,0.001838,0.090115,0.003236,0.000001,0.006057,0.000001,0.002198,0.013678,0.003699,0.000002,0.005232,0.000002,0.216681
0.060649,0.005054,0.000001,0.002784,0.161365,0.003700,0.000001,0.004841,0.000001,0.001649,0.000010,0.003270,0.000001,0.005967,0.000002,0.249294
0.070277,0.004284,0.000001,0.001608,0.087076,0.003328,0.000001,0.005279,0.000001,0.001990,0.000012,0.002752,0.000001,0.004587,0.000003,0.181198
0.066901,0.004970,0.000001,0.002523,0.190135,0.003770,0.000001,0.005859,0.000001,0.001921,0.000010,0.002101,0.000001,0.004978,0.000002,0.283174
0.063228,0.004904,0.000001,0.002357,0.075740,0.003150,0.000001,0.006155,0.000002,0.009656,0.000056,0.007401,0.000001,0.003928,0.000002,0.176582
0.069784,0.004193,0.000001,0.001821,0.168615,0.002966,0.000001,0.004905,0.000001,0.009165,0.016499,0.007726,0.000001,0.004968,0.000002,0.290647
0.063503,0.004998,0.000001,0.001854,0.178903,0.002990,0.000001,0.006368,0.000001,0.008959,0.000042,0.006661,0.000001,0.004705,0.000003,0.278990
0.090416,0.004675,0.000001,0.001724,0.092405,0.003097,0.000001,0.005719,0.000001,0.009253,0.000074,0.007019,0.000001,0.003943,0.000002,0.218330
0.059782,0.005438,0.000001,0.002409,0.243422,0.003390,0.000001,0.005837,0.000001,0.009323,0.000041,0.007844,0.000001,0.003840,0.000002,0.341331
0.085264,0.005259,0.000001,0.001936,0.101763,0.003084,0.000001,0.006784,0.000001,0.008908,0.015995,0.007085,0.000001,0.004267,0.000002,0.240351
0.082046,0.005066,0.000001,0.001801,0.167253,0.003270,0.000001,0.005767,0.000001,0.009332,0.000131,0.007298,0.000001,0.005270,0.000003,0.287240
0.070993,0.004042,0.000001,0.002097,0.098622,0.002464,0.000001,0.005488,0.000001,0.008650,0.000051,0.006222,0.000001,0.003642,0.000002,0.202275
