Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Dispatcher-lookup,Dispatcher-lookup,Dispatcher-lookup<->Lookup,Lookup,Lookup<->Collect-lookup,Collect-lookup,Collect-lookup<->Stat,Stat,Total
0.069126,0.004406,0.000001,0.001763,0.073343,0.002743,0.000001,0.004910,0.000001,0.014465,0.000079,0.006812,0.000001,0.003804,0.000002,0.181455
0.065895,0.004968,0.000001,0.002048,0.179797,0.003371,0.000001,0.005758,0.000001,0.003409,0.000029,0.002496,0.000001,0.003937,0.000002,0.271714
0.076391,0.004674,0.000001,0.002121,0.109070,0.003161,0.000001,0.004620,0.000001,0.009124,0.000078,0.006604,0.000001,0.004513,0.000002,0.220362
0.067898,0.004829,0.000001,0.001730,0.174201,0.002307,0.000001,0.006811,0.000001,0.009980,0.000062,0.006747,0.000001,0.004098,0.000002,0.278667
0.068668,0.005310,0.000001,0.002739,0.101534,0.002818,0.000001,0.005446,0.000001,0.003611,0.014113,0.002692,0.000001,0.004401,0.000002,0.211338
0.070041,0.005150,0.000001,0.002121,0.182192,0.003117,0.000001,0.006855,0.000001,0.002660,0.000022,0.002693,0.000001,0.004983,0.000002,0.279838
0.063973,0.004187,0.000001,0.002188,0.099552,0.003651,0.000001,0.004973,0.000001,0.008755,0.015122,0.007264,0.000001,0.005995,0.000002,0.215665
0.087887,0.004288,0.000001,0.001815,0.071191,0.002701,0.000001,0.006123,0.000001,0.009386,0.000062,0.006179,0.000001,0.003873,0.000002,0.193510
0.069581,0.005320,0.000001,0.002133,0.073950,0.002830,0.000001,0.004944,0.000001,0.008240,0.000043,0.006671,0.000001,0.003201,0.000002,0.176918
0.064774,0.005100,0.000001,0.002330,0.160306,0.002700,0.000001,0.004541,0.000001,0.010618,0.000055,0.006140,0.000001,0.003319,0.000002,0.259887
0.062571,0.005250,0.000001,0.002284,0.090821,0.002317,0.000001,0.005208,0.000001,0.003782,0.000030,0.002716,0.000001,0.003855,0.000002,0.178838
0.058668,0.004504,0.000001,0.002898,0.189254,0.002834,0.000001,0.006033,0.000001,0.003790,0.014279,0.002804,0.000001,0.004051,0.000002,0.289120
0.069847,0.004847,0.000001,0.001901,0.089798,0.002751,0.000001,0.005485,0.000001,0.004388,0.013782,0.002983,0.000001,0.004234,0.000002,0.200020
0.067488,0.004205,0.000001,0.001706,0.072849,0.002883,0.000001,0.006502,0.000001,0.003049,0.000024,0.004026,0.000001,0.004207,0.000002,0.166942
0.078922,0.006070,0.000001,0.001609,0.185703,0.003075,0.000001,0.005533,0.000001,0.002535,0.000012,0.002252,0.000001,0.004389,0.000002,0.290104
0.060448,0.004440,0.000000,0.002091,0.086574,0.002905,0.000001,0.005019,0.000001,0.001983,0.000014,0.002216,0.000001,0.004028,0.000002,0.169722
0.067073,0.004406,0.000001,0.002467,0.210538,0.003039,0.000001,0.005441,0.000001,0.009045,0.000064,0.007136,0.000001,0.003857,0.000002,0.313072
0.063885,0.005162,0.000001,0.002359,0.111964,0.002376,0.000001,0.005509,0.000001,0.004576,0.000033,0.002654,0.000001,0.004090,0.000002,0.202612
0.096632,0.004916,0.000001,0.002105,0.078226,0.002743,0.000001,0.006457,0.000001,0.003444,0.000028,0.002501,0.000001,0.004996,0.000002,0.202052
0.062448,0.004241,0.000001,0.002376,0.204047,0.002877,0.000001,0.005163,0.000001,0.003094,0.000028,0.002870,0.000001,0.004990,0.000003,0.292139
0.063823,0.004476,0.000001,0.001879,0.090290,0.002992,0.000001,0.004807,0.000001,0.003407,0.013703,0.002536,0.000001,0.003792,0.000003,0.191711
0.060255,0.003293,0.000001,0.001534,0.070284,0.001842,0.000001,0.005705,0.000001,0.007481,0.000057,0.005861,0.000002,0.003581,0.000002,0.159899
0.084472,0.004893,0.000001,0.001885,0.184610,0.003500,0.000001,0.005556,0.000001,0.003445,0.013705,0.003154,0.000001,0.004262,0.000002,0.309488
0.069994,0.004145,0.000001,0.002055,0.164958,0.002188,0.000001,0.005328,0.000001,0.009441,0.000052,0.006262,0.000001,0.003704,0.000002,0.268132
0.058290,0.003762,0.000001,0.001424,0.091802,0.002006,0.000001,0.004181,0.000001,0.002281,0.000020,0.002003,0.000001,0.003287,0.000001,0.169060
0.061810,0.003670,0.000001,0.001955,0.076206,0.002093,0.000001,0.004658,0.000001,0.001750,0.000016,0.001939,0.000001,0.002843,0.000002,0.156944
0.075254,0.003682,0.000001,0.001908,0.179013,0.003384,0.000001,0.005271,0.000001,0.001892,0.013800,0.002443,0.000001,0.003226,0.000001,0.289877
0.062504,0.004470,0.000001,0.001882,0.107020,0.003201,0.000001,0.005603,0.000001,0.002305,0.000010,0.003302,0.000001,0.003310,0.000001,0.193612
0.076190,0.004737,0.000001,0.001895,0.073780,0.002733,0.000001,0.005275,0.000001,0.001786,0.000011,0.002869,0.000001,0.004588,0.000002,0.173869
0.088542,0.004627,0.000001,0.001777,0.151246,0.003534,0.000001,0.005876,0.000001,0.008738,0.000049,0.008898,0.000001,0.005002,0.000002,0.278296
0.067445,0.004931,0.000001,0.001789,0.101870,0.003164,0.000001,0.005168,0.000001,0.002760,0.013764,0.002530,0.000001,0.004559,0.000002,0.207986
0.067609,0.005656,0.000001,0.002074,0.154633,0.002829,0.000001,0.004793,0.000001,0.001663,0.000020,0.002123,0.000001,0.005018,0.000002,0.246422
0.062081,0.006800,0.000001,0.001982,0.071505,0.002288,0.000001,0.005463,0.000001,0.001656,0.000014,0.002414,0.000001,0.004550,0.000003,0.158758
0.060456,0.005022,0.000001,0.001329,0.107535,0.002591,0.000001,0.004735,0.000001,0.001804,0.013908,0.002867,0.000001,0.005052,0.000003,0.205304
0.062611,0.004685,0.000001,0.001854,0.100473,0.002262,0.000001,0.005030,0.000001,0.002801,0.000015,0.002618,0.000001,0.003988,0.000002,0.186341
0.062694,0.004616,0.000001,0.001700,0.226766,0.003226,0.000001,0.005313,0.000001,0.002039,0.027086,0.002341,0.000001,0.004164,0.000002,0.339950
