Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.082190,0.002159,0.000001,0.002316,0.086741,0.003022,0.000001,0.001232,0.000019,0.001221,0.000001,0.178902
0.058527,0.002237,0.000001,0.001827,0.153020,0.001990,0.000001,0.001162,0.000008,0.001427,0.000001,0.220200
0.067951,0.002355,0.000001,0.001668,0.071617,0.002209,0.000001,0.001602,0.000016,0.001381,0.000001,0.148801
0.080866,0.002339,0.000001,0.001708,0.180940,0.001656,0.000001,0.001493,0.000008,0.001105,0.000001,0.270118
0.058223,0.002370,0.000001,0.003783,0.099911,0.002503,0.000001,0.001069,0.000010,0.001072,0.000001,0.168944
0.083608,0.002264,0.000001,0.001848,0.203961,0.001854,0.000001,0.001126,0.000008,0.001256,0.000001,0.295926
0.060895,0.002610,0.000001,0.002040,0.171177,0.001925,0.000001,0.001235,0.000009,0.001190,0.000001,0.241084
0.089103,0.002682,0.000001,0.002911,0.083876,0.002520,0.000001,0.001242,0.000008,0.001248,0.000001,0.183594
0.090682,0.002414,0.000001,0.001913,0.073340,0.002010,0.000001,0.001233,0.000011,0.001373,0.000001,0.172977
0.084855,0.002375,0.000001,0.002654,0.190667,0.002011,0.000001,0.001430,0.000016,0.001415,0.000001,0.285425
0.067057,0.002835,0.000001,0.002749,0.076409,0.002237,0.000001,0.001282,0.000010,0.001280,0.000001,0.153861
0.083963,0.002560,0.000001,0.001879,0.175216,0.001890,0.000001,0.001398,0.000007,0.001790,0.000001,0.268706
0.072821,0.002353,0.000001,0.003039,0.078305,0.001598,0.000000,0.001160,0.000009,0.001228,0.000001,0.160515
0.077090,0.002473,0.000001,0.002199,0.186930,0.001590,0.000001,0.001223,0.000011,0.001651,0.000001,0.273170
0.069583,0.002299,0.000001,0.001350,0.069860,0.001463,0.000001,0.001084,0.000010,0.001139,0.000001,0.146790
0.065244,0.002511,0.000001,0.001960,0.215175,0.001371,0.000000,0.002307,0.000004,0.002104,0.000001,0.290678
0.072113,0.002851,0.000001,0.001851,0.108755,0.002166,0.000001,0.001856,0.014293,0.001534,0.000001,0.205421
0.065067,0.002466,0.000001,0.001848,0.146231,0.002125,0.000000,0.001075,0.000008,0.001253,0.000001,0.220074
0.070247,0.002354,0.000001,0.002119,0.226896,0.001713,0.000001,0.001338,0.014431,0.001266,0.000001,0.320365
0.082970,0.002501,0.000001,0.001433,0.088776,0.002168,0.000001,0.001278,0.014287,0.002470,0.000001,0.195885
0.081332,0.002303,0.000001,0.001607,0.175391,0.001456,0.000001,0.001124,0.000017,0.001103,0.000001,0.264334
0.070206,0.002366,0.000001,0.001697,0.090201,0.002477,0.000001,0.001268,0.014186,0.001478,0.000001,0.183880
0.058865,0.003550,0.000002,0.001955,0.090453,0.002221,0.000001,0.001263,0.000011,0.001283,0.000001,0.159604
0.089304,0.002402,0.000001,0.001914,0.191688,0.001817,0.000001,0.001324,0.000009,0.001331,0.000001,0.289791
0.060571,0.002383,0.000001,0.001522,0.076902,0.002316,0.000001,0.001385,0.000009,0.001680,0.000001,0.146768
0.084476,0.002412,0.000001,0.002096,0.205030,0.001918,0.000001,0.001231,0.000010,0.001199,0.000001,0.298373
0.069044,0.002294,0.000001,0.002818,0.193624,0.002414,0.000001,0.001481,0.000015,0.001214,0.000001,0.272905
0.075751,0.003147,0.000001,0.001875,0.095637,0.002178,0.000001,0.001219,0.000009,0.001188,0.000001,0.181006
0.077600,0.002410,0.000001,0.002290,0.097554,0.002872,0.000001,0.001320,0.014052,0.001462,0.000001,0.199561
0.061361,0.002181,0.000001,0.001715,0.087681,0.002311,0.000001,0.001116,0.000008,0.001110,0.000001,0.157485
0.083438,0.002875,0.000001,0.002033,0.284049,0.001979,0.000001,0.001380,0.000009,0.001588,0.000001,0.377353
0.075641,0.002451,0.000001,0.002486,0.260796,0.001880,0.000001,0.001344,0.000011,0.001909,0.000001,0.346520
0.059792,0.002018,0.000001,0.001323,0.083828,0.002531,0.000001,0.001638,0.000011,0.001085,0.000001,0.152229
0.062082,0.002074,0.000001,0.001666,0.158122,0.001481,0.000000,0.001018,0.000006,0.001059,0.000001,0.227511
0.061472,0.002141,0.000001,0.001965,0.121535,0.002041,0.000001,0.001219,0.014002,0.001449,0.000001,0.205826
0.061923,0.003300,0.000001,0.002717,0.221446,0.001742,0.000001,0.001300,0.028995,0.002122,0.000001,0.323548
0.062539,0.002199,0.000001,0.001552,0.099074,0.002243,0.000001,0.001208,0.000010,0.001111,0.000001,0.169938
0.062201,0.002282,0.000000,0.001454,0.070169,0.002222,0.000001,0.001251,0.000012,0.001221,0.000001,0.140815
0.062784,0.002140,0.000001,0.001621,0.158474,0.001613,0.000001,0.001363,0.000031,0.001099,0.000001,0.229127
0.083450,0.002346,0.000001,0.002045,0.072775,0.002345,0.000000,0.001580,0.000014,0.001588,0.000001,0.166145
0.062110,0.002507,0.000001,0.007952,0.182692,0.001621,0.000001,0.001301,0.000010,0.001347,0.000001,0.259541
0.075923,0.002900,0.000001,0.001781,0.072180,0.003000,0.000001,0.001296,0.000009,0.001310,0.000001,0.158403
0.082180,0.002502,0.000001,0.001716,0.197748,0.001790,0.000001,0.001453,0.014112,0.001598,0.000001,0.303101
0.074727,0.005501,0.000001,0.002550,0.177087,0.002916,0.000001,0.001094,0.000007,0.001150,0.000001,0.265034
0.065147,0.003221,0.000001,0.003399,0.146584,0.002616,0.000001,0.001268,0.013935,0.001454,0.000001,0.237625
0.075063,0.002422,0.000001,0.003323,0.245690,0.001957,0.000000,0.002003,0.028053,0.001575,0.000001,0.360089
0.063788,0.002386,0.000001,0.001891,0.204308,0.001734,0.000001,0.003660,0.000005,0.001402,0.000001,0.279176
